,Magazijn_LN,artikel_nr,Mutatiesoort,Beweging,Totaal_gewicht,Stuk_gewicht,Date_Time,buchungs_nr,bewegungsart,Voorraad na mutatie,Code_voorraadmutatie
249,EZMV,64305,,Zugang Kennzeichen,0.0,0.0,2023-06-13 16:01:35,19397336,108,0.0,0.0
250,EZMV,64305,,Lager an Lager,12.136,12.136,2023-06-13 16:01:47,19397351,300,0.0,0.0
251,EZMV,64305,,Lager an Lager,-12.136,-12.136,2023-06-13 16:01:47,19397351,300,0.0,0.0
252,EZMV,64305,,Lager an Lager,-1.188,-1.188,2023-06-13 16:01:51,19397353,300,0.0,0.0
253,EZMV,64305,,Lager an Lager,1.188,1.188,2023-06-13 16:01:51,19397353,300,0.0,0.0
254,EZMV,64305,,Mengenauflösung reserv./geplant,1.188,1.188,2023-06-13 16:01:51,19397353,408,0.0,0.0
255,EZMV,64305,,Abgang reserviert,-1.188,-1.188,2023-06-13 16:01:51,19397353,202,0.0,0.0
256,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:03:54,19397380,300,0.0,0.0
257,EZMV,64305,,Mengenauflösung reserv./geplant,1.236,1.236,2023-06-13 16:06:52,19397410,408,0.0,0.0
258,EZMV,64305,,Lager an Lager,12.861,12.861,2023-06-13 16:06:52,19397410,300,0.0,0.0
259,EZMV,64305,,Lager an Lager,-12.861,-12.861,2023-06-13 16:06:52,19397410,300,0.0,0.0
260,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:07:41,19397416,300,0.0,0.0
261,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:08:10,19397420,300,0.0,0.0
262,EZMV,10758,5.0,Abgang reserviert,-4.242,-4.242,2023-06-13 16:11:39,19397450,202,0.0,0.0
263,EZMV,64305,,Abgang,-1.21,-1.21,2023-06-13 16:12:13,19397484,200,0.0,0.0
264,EZMV,64305,,Zugang,1.21,1.21,2023-06-13 16:12:13,19397485,100,0.0,0.0
265,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:13:27,19397508,300,0.0,0.0
266,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:13:40,19397512,300,0.0,0.0
267,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:14:04,19397520,300,0.0,0.0
268,EZMV,64305,,Lager an Lager,11.651,11.651,2023-06-13 16:15:14,19397546,300,0.0,0.0
269,EZMV,64305,,Lager an Lager,-11.651,-11.651,2023-06-13 16:15:14,19397546,300,0.0,0.0
270,EZMV,64305,,Lager an Lager,1.21,1.21,2023-06-13 16:15:55,19397560,300,0.0,0.0
271,EZMV,64305,,Lager an Lager,-1.21,-1.21,2023-06-13 16:15:55,19397560,300,0.0,0.0
272,EZMV,10758,5.0,Mengenauflösung reserv./geplant,4.242,4.242,2023-06-13 16:18:37,19397585,408,0.0,0.0
273,EZMV,10758,5.0,Lager an Lager,11.681,11.681,2023-06-13 16:18:37,19397585,300,0.0,0.0
274,EZMV,10758,5.0,Lager an Lager,-11.681,-11.681,2023-06-13 16:18:37,19397585,300,0.0,0.0
275,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:18:47,19397591,300,0.0,0.0
276,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 16:22:56,19397657,100,0.0,0.0
277,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:22:58,19397658,300,0.0,0.0
278,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 16:22:58,19397658,300,0.0,0.0
279,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 16:23:22,19397662,300,0.0,0.0
280,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:23:25,19397664,300,0.0,0.0
281,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:25:18,19397688,300,0.0,0.0
282,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 16:25:44,19397692,100,0.0,0.0
283,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:25:47,19397693,300,0.0,0.0
284,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 16:25:47,19397693,300,0.0,0.0
285,EZMV,10758,5.0,Abgang,-4.18,-4.18,2023-06-13 16:25:56,19397695,200,0.0,0.0
286,EZMV,10758,5.0,Zugang,4.18,4.18,2023-06-13 16:25:57,19397697,100,0.0,0.0
287,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 16:26:15,19397702,300,0.0,0.0
288,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:26:38,19397709,300,0.0,0.0
289,EZMV,10758,5.0,Lager an Lager,7.501,7.501,2023-06-13 16:30:47,19397775,300,0.0,0.0
290,EZMV,10758,5.0,Lager an Lager,-7.501,-7.501,2023-06-13 16:30:47,19397775,300,0.0,0.0
291,EZDS,56420,,Abgang,-347.842,-347.842,2023-06-13 16:32:18,19397794,200,0.0,0.0
292,EZMV,10758,5.0,Lager an Lager,4.18,4.18,2023-06-13 16:32:46,19397802,300,0.0,0.0
293,EZMV,10758,5.0,Lager an Lager,-4.18,-4.18,2023-06-13 16:32:46,19397802,300,0.0,0.0
294,EZSI,59593,5.0,Abgang,-3084.685,-3084.685,2023-06-13 16:33:26,19397810,200,0.0,0.0
295,EZSI,59595,5.0,Abgang,-24.796,-24.796,2023-06-13 16:35:02,19397828,200,0.0,0.0
296,EZDS,56420,5.0,Abgang,-163.344,-163.344,2023-06-13 16:36:59,19397864,200,0.0,0.0
297,EZSI,59602,5.0,Abgang,-706.84,-706.84,2023-06-13 16:40:02,19397896,200,0.0,0.0
298,EZDS,60045,,Abgang,-291.615,-291.615,2023-06-13 16:41:18,19397920,200,0.0,0.0
299,EZMV,64305,,Zugang,600.0,24.0,2023-06-13 16:42:14,19397937,100,0.0,0.0
300,EZMV,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:42:16,19397938,300,0.0,0.0
301,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:42:16,19397938,300,0.0,0.0
302,EZDS,65248,5.0,Abgang,-30.134,-30.134,2023-06-13 16:43:31,19397986,200,0.0,0.0
303,EZDS,11176,5.0,Abgang,-42.693,-42.693,2023-06-13 16:43:41,19397991,200,0.0,0.0
304,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:45:47,19398043,300,0.0,0.0
305,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:47:15,19398067,300,0.0,0.0
306,EZDS,35322,5.0,Abgang,-12.687,-12.687,2023-06-13 16:48:58,19398096,200,0.0,0.0
307,EZDS,60045,,Lager an Lager,-500.0,-25.0,2023-06-13 16:51:06,19398153,300,0.0,0.0
308,EZDS,60045,,Lager an Lager,500.0,25.0,2023-06-13 16:51:09,19398155,300,0.0,0.0
309,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 16:51:16,19398157,300,0.0,0.0
310,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:51:18,19398159,300,0.0,0.0
311,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 16:51:55,19398188,100,0.0,0.0
312,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:51:58,19398191,300,0.0,0.0
313,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 16:51:58,19398191,300,0.0,0.0
314,EZSI,59992,5.0,Abgang,-2580.325,-2580.325,2023-06-13 16:55:37,19398239,200,0.0,0.0
315,EZSI,60075,,Lager an Lager,-342.0,-342.0,2023-06-13 16:55:40,19398240,300,0.0,0.0
316,EZDS,64305,5.0,Abgang,-120.302,-120.302,2023-06-13 16:56:56,19398252,200,0.0,0.0
317,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 16:56:59,19398253,100,0.0,0.0
318,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 16:57:01,19398254,300,0.0,0.0
319,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:57:01,19398254,300,0.0,0.0
320,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-06-13 16:58:05,19398307,300,0.0,0.0
321,EZDS,64305,,Lager an Lager,600.0,24.0,2023-06-13 16:58:07,19398310,300,0.0,0.0
322,EZDS,61957,,Lager an Lager,-950.0,-950.0,2023-06-13 16:58:40,19398317,300,0.0,0.0
323,EZDS,61957,,Lager an Lager,950.0,950.0,2023-06-13 16:58:46,19398319,300,0.0,0.0
324,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 16:59:07,19398321,300,0.0,0.0
325,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 16:59:13,19398323,300,0.0,0.0
326,EZDS,67451,,Lager an Lager,-400.0,-400.0,2023-06-13 16:59:54,19398338,300,0.0,0.0
327,EZDS,67451,,Lager an Lager,400.0,400.0,2023-06-13 17:00:00,19398342,300,0.0,0.0
328,EZSI,60075,5.0,Abgang,-174.707,-174.707,2023-06-13 17:02:42,19398401,200,0.0,0.0
329,EZDS,10758,,Lager an Lager,-750.0,-30.0,2023-06-13 17:08:05,19398494,300,0.0,0.0
330,EZDS,10758,3.0,Lager an Lager,750.0,30.0,2023-06-13 17:08:07,19398497,300,0.0,0.0
331,EZDS,10758,,Lager an Lager,-750.0,-30.0,2023-06-13 17:11:49,19398528,300,0.0,0.0
332,EZDS,10758,3.0,Lager an Lager,750.0,750.0,2023-06-13 17:11:55,19398531,300,0.0,0.0
333,EZMV,60045,,Zugang,500.0,25.0,2023-06-13 17:12:17,19398538,100,0.0,0.0
334,EZDS,60045,,Lager an Lager,500.0,25.0,2023-06-13 17:12:20,19398543,300,0.0,0.0
335,EZMV,60045,,Lager an Lager,-500.0,-25.0,2023-06-13 17:12:20,19398543,300,0.0,0.0
336,EZDS,10758,5.0,Abgang,-185.718,-185.718,2023-06-13 17:14:13,19398559,200,0.0,0.0
337,EZDS,10758,5.0,Abgang,-348.702,-348.702,2023-06-13 17:18:14,19398613,200,0.0,0.0
338,EZDS,65248,5.0,Abgang,-89.771,-89.771,2023-06-13 17:19:14,19398620,200,0.0,0.0
339,EZDS,60045,5.0,Abgang,-32.654,-32.654,2023-06-13 17:20:12,19398631,200,0.0,0.0
340,EZDS,10758,5.0,Abgang,-8.291,-8.291,2023-06-13 17:25:36,19398685,200,0.0,0.0
341,EZDS,48545,5.0,Abgang,-72.801,-72.801,2023-06-13 17:25:52,19398691,200,0.0,0.0
342,EZDS,66625,5.0,Abgang,-145.785,-145.785,2023-06-13 17:26:24,19398696,200,0.0,0.0
343,EZDS,66626,5.0,Abgang,-145.674,-145.674,2023-06-13 17:26:28,19398697,200,0.0,0.0
344,EZDS,60045,,Lager an Lager,-500.0,-25.0,2023-06-13 17:32:48,19398749,300,0.0,0.0
345,EZDS,60045,,Lager an Lager,500.0,25.0,2023-06-13 17:32:49,19398753,300,0.0,0.0
346,EZDS,60045,,Lager an Lager,-500.0,-25.0,2023-06-13 17:35:58,19398775,300,0.0,0.0
347,EZDS,60045,,Lager an Lager,19.735,19.735,2023-06-13 17:38:22,19398788,300,0.0,0.0
348,EZDS,60045,,Minusbestand durch Zugang aufgelöst,480.265,480.265,2023-06-13 17:38:22,19398788,402,0.0,0.0
349,EZDS,60045,,Abgang,-300.959,-300.959,2023-06-13 17:46:37,19398849,200,0.0,0.0
350,EZSI,59593,5.0,Abgang,-3096.298,-3096.298,2023-06-13 17:47:04,19398852,200,0.0,0.0
351,EZDS,60049,5.0,Abgang,-4.953,-4.953,2023-06-13 17:47:46,19398857,200,0.0,0.0
352,EZSI,59595,5.0,Abgang,-25.175,-25.175,2023-06-13 17:48:39,19398860,200,0.0,0.0
353,EZDS,60046,5.0,Abgang,-280.041,-280.041,2023-06-13 17:50:13,19398873,200,0.0,0.0
354,EZDS,60045,,Abgang,-268.83,-268.83,2023-06-13 17:51:33,19398875,200,0.0,0.0
355,EZSI,59602,5.0,Abgang,-723.272,-723.272,2023-06-13 17:54:58,19398901,200,0.0,0.0
356,EZSI,60075,,Lager an Lager,-393.0,-393.0,2023-06-13 17:55:32,19398908,300,0.0,0.0
357,EZSI,60227,,Lager an Lager,-500.0,-500.0,2023-06-13 17:59:08,19398962,300,0.0,0.0
358,EZDS,10758,5.0,Abgang,-8.474,-8.474,2023-06-13 18:06:00,19399020,200,0.0,0.0
359,EZDS,48545,5.0,Abgang,-72.784,-72.784,2023-06-13 18:06:17,19399021,200,0.0,0.0
360,EZDS,66625,5.0,Abgang,-145.727,-145.727,2023-06-13 18:06:55,19399026,200,0.0,0.0
361,EZDS,66626,5.0,Abgang,-145.604,-145.604,2023-06-13 18:06:57,19399029,200,0.0,0.0
362,EZDS,60045,,Lager an Lager,-500.0,-25.0,2023-06-13 18:07:33,19399038,300,0.0,0.0
363,EZMV,60046,5.0,Zugang,500.0,25.0,2023-06-13 18:09:07,19399058,100,0.0,0.0
364,EZDS,60046,,Lager an Lager,500.0,25.0,2023-06-13 18:09:09,19399059,300,0.0,0.0
365,EZMV,60046,5.0,Lager an Lager,-500.0,-25.0,2023-06-13 18:09:09,19399059,300,0.0,0.0
366,EZSI,59992,5.0,Abgang,-2580.825,-2580.825,2023-06-13 18:10:35,19399070,200,0.0,0.0
367,EZMV,60045,,Zugang,500.0,25.0,2023-06-13 18:11:22,19399076,100,0.0,0.0
368,EZDS,60045,,Lager an Lager,500.0,25.0,2023-06-13 18:11:24,19399079,300,0.0,0.0
369,EZMV,60045,,Lager an Lager,-500.0,-25.0,2023-06-13 18:11:24,19399079,300,0.0,0.0
370,EZSI,60075,5.0,Abgang,-175.665,-175.665,2023-06-13 18:19:50,19399161,200,0.0,0.0
371,EZDS,35322,5.0,Abgang,-165.69,-165.69,2023-06-13 18:22:32,19399180,200,0.0,0.0
372,EZSI,59595,,Lager an Lager,-242.0,-242.0,2023-06-13 18:27:19,19399249,300,0.0,0.0
373,EZSI,60075,,Lager an Lager,-244.0,-244.0,2023-06-13 18:31:07,19399303,300,0.0,0.0
374,EZDS,65248,5.0,Abgang,-29.628,-29.628,2023-06-13 18:37:13,19399369,200,0.0,0.0
375,EZDS,11176,5.0,Abgang,-42.575,-42.575,2023-06-13 18:37:22,19399370,200,0.0,0.0
376,EZDS,67451,,Lager an Lager,-400.0,-400.0,2023-06-13 18:37:42,19399374,300,0.0,0.0
377,EZDS,10758,5.0,Abgang,-186.681,-186.681,2023-06-13 18:38:12,19399375,200,0.0,0.0
378,EZDS,35298,,Lager an Lager,-750.0,-30.0,2023-06-13 18:39:33,19399380,300,0.0,0.0
379,EZDS,35298,,Lager an Lager,750.0,30.0,2023-06-13 18:39:36,19399382,300,0.0,0.0
380,EZDS,67451,5.0,Abgang,-129.416,-129.416,2023-06-13 18:46:47,19399453,200,0.0,0.0
381,EZDS,10758,5.0,Lager an Lager,-800.0,-32.0,2023-06-13 18:48:03,19399468,300,0.0,0.0
382,EZDS,10758,,Lager an Lager,800.0,32.0,2023-06-13 18:48:05,19399470,300,0.0,0.0
383,EZDS,64305,5.0,Abgang,-282.077,-282.077,2023-06-13 18:51:56,19399512,200,0.0,0.0
384,EZMV,10758,5.0,Zugang,800.0,32.0,2023-06-13 18:52:12,19399522,100,0.0,0.0
385,EZMV,10758,5.0,Lager an Lager,-800.0,-32.0,2023-06-13 18:52:13,19399526,300,0.0,0.0
386,EZDS,10758,,Lager an Lager,800.0,32.0,2023-06-13 18:52:13,19399526,300,0.0,0.0
387,EZDS,10758,5.0,Lager an Lager,-800.0,-32.0,2023-06-13 18:53:59,19399553,300,0.0,0.0
388,EZDS,10758,,Lager an Lager,800.0,32.0,2023-06-13 18:54:01,19399555,300,0.0,0.0
389,EZDS,10758,5.0,Lager an Lager,-800.0,-32.0,2023-06-13 18:54:15,19399557,300,0.0,0.0
390,EZDS,10758,,Lager an Lager,800.0,32.0,2023-06-13 18:54:18,19399559,300,0.0,0.0
391,EZDS,67451,,Lager an Lager,400.0,400.0,2023-06-13 18:55:23,19399583,300,0.0,0.0
392,EZDS,10758,5.0,Lager an Lager,-800.0,-32.0,2023-06-13 18:55:32,19399585,300,0.0,0.0
393,EZDS,64305,5.0,Abgang,-120.548,-120.548,2023-06-13 19:00:12,19399610,200,0.0,0.0
394,EZSI,59593,5.0,Abgang,-3088.542,-3088.542,2023-06-13 19:03:55,19399646,200,0.0,0.0
395,EZDS,65248,5.0,Abgang,-97.778,-97.778,2023-06-13 19:04:03,19399650,200,0.0,0.0
396,EZSI,59595,5.0,Abgang,-25.147,-25.147,2023-06-13 19:05:30,19399660,200,0.0,0.0
397,EZDS,66625,,Lager an Lager,800.0,800.0,2023-06-13 19:05:34,19399662,300,0.0,0.0
398,EZDS,64305,5.0,Abgang,-111.493,-111.493,2023-06-13 19:05:47,19399666,200,0.0,0.0
399,EZSI,59602,5.0,Abgang,-710.062,-710.062,2023-06-13 19:10:20,19399696,200,0.0,0.0
400,EZDS,10758,5.0,Abgang,-8.538,-8.538,2023-06-13 19:11:33,19399713,200,0.0,0.0
401,EZDS,48545,5.0,Abgang,-72.43,-72.43,2023-06-13 19:11:48,19399716,200,0.0,0.0
402,EZDS,66625,,Abgang,-145.829,-145.829,2023-06-13 19:12:23,19399729,200,0.0,0.0
403,EZDS,66626,5.0,Abgang,-145.824,-145.824,2023-06-13 19:12:24,19399730,200,0.0,0.0
404,EZDS,64305,,Lager an Lager,-575.0,-23.0,2023-06-13 19:19:40,19399896,300,0.0,0.0
405,EZDS,64305,3.0,Lager an Lager,575.0,23.0,2023-06-13 19:19:43,19399898,300,0.0,0.0
406,EZDS,64305,,Lager an Lager,-575.0,-23.0,2023-06-13 19:21:00,19399949,300,0.0,0.0
407,EZDS,64305,,Lager an Lager,-1290.901,-1290.901,2023-06-13 19:24:07,19400020,300,0.0,0.0
408,EZDS,64305,,Minusbestand durch Zugang aufgelöst,1865.901,1865.901,2023-06-13 19:24:07,19400020,402,0.0,0.0
409,EZDS,66625,,Lager an Lager,-800.0,-800.0,2023-06-13 19:24:55,19400039,300,0.0,0.0
410,EZDS,66625,,Lager an Lager,800.0,800.0,2023-06-13 19:25:01,19400041,300,0.0,0.0
411,EZSI,59992,5.0,Abgang,-2580.352,-2580.352,2023-06-13 19:25:50,19400058,200,0.0,0.0
412,EZDS,10758,5.0,Abgang,-8.388,-8.388,2023-06-13 19:26:23,19400070,200,0.0,0.0
413,EZDS,48545,5.0,Abgang,-73.78,-73.78,2023-06-13 19:26:40,19400073,200,0.0,0.0
414,EZDS,66625,,Abgang,-145.829,-145.829,2023-06-13 19:27:16,19400083,200,0.0,0.0
415,EZDS,66626,5.0,Abgang,-145.855,-145.855,2023-06-13 19:27:21,19400084,200,0.0,0.0
416,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 19:28:01,19400091,300,0.0,0.0
417,EZSI,60075,5.0,Abgang,-174.313,-174.313,2023-06-13 19:33:11,19400171,200,0.0,0.0
418,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 19:33:55,19400180,300,0.0,0.0
419,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 19:34:53,19400209,300,0.0,0.0
420,EZDS,56420,,Minusbestand durch Zugang aufgelöst,855.739,855.739,2023-06-13 19:35:01,19400217,402,0.0,0.0
421,EZDS,56420,,Lager an Lager,-455.739,-455.739,2023-06-13 19:35:01,19400217,300,0.0,0.0
422,EZDS,66626,,Lager an Lager,800.0,800.0,2023-06-13 19:42:46,19400330,300,0.0,0.0
423,EZSI,60075,5.0,Abgang,-316.258,-316.258,2023-06-13 20:03:54,19400557,200,0.0,0.0
424,EZDS,10758,5.0,Lager an Lager,-800.0,-32.0,2023-06-13 20:16:49,19400682,300,0.0,0.0
425,EZDS,61957,5.0,Abgang,-483.253,-483.253,2023-06-13 20:17:13,19400685,200,0.0,0.0
426,EZDS,56420,,Abgang,-352.812,-352.812,2023-06-13 20:18:21,19400716,200,0.0,0.0
427,EZDS,10758,,Lager an Lager,800.0,800.0,2023-06-13 20:19:09,19400726,300,0.0,0.0
428,EZSI,59992,,Zugang geplant,25000.0,25000.0,2023-06-13 20:24:09,19400779,102,0.0,0.0
429,EZSI,60227,5.0,Abgang,-1663.526,-1663.526,2023-06-13 20:24:15,19400787,200,0.0,0.0
430,EZDS,10758,5.0,Abgang,-8.358,-8.358,2023-06-13 20:24:42,19400797,200,0.0,0.0
431,EZDS,48545,5.0,Abgang,-72.931,-72.931,2023-06-13 20:25:02,19400800,200,0.0,0.0
432,EZDS,66625,5.0,Abgang,-145.928,-145.928,2023-06-13 20:25:35,19400807,200,0.0,0.0
433,EZDS,66626,5.0,Abgang,-145.686,-145.686,2023-06-13 20:25:40,19400808,200,0.0,0.0
434,EZDS,56420,,Abgang,-194.1,-194.1,2023-06-13 20:35:40,19400973,200,0.0,0.0
435,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 20:43:04,19401087,100,0.0,0.0
436,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 20:43:06,19401088,300,0.0,0.0
437,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 20:43:06,19401088,300,0.0,0.0
438,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 20:46:44,19401126,100,0.0,0.0
439,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 20:46:46,19401131,300,0.0,0.0
440,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 20:46:46,19401131,300,0.0,0.0
441,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 20:50:56,19401180,300,0.0,0.0
442,EZDS,56420,,Lager an Lager,-602.651,-602.651,2023-06-13 20:51:05,19401183,300,0.0,0.0
443,EZDS,56420,,Minusbestand durch Zugang aufgelöst,1002.651,1002.651,2023-06-13 20:51:05,19401183,402,0.0,0.0
444,EZSI,59593,5.0,Abgang,-3083.656,-3083.656,2023-06-13 20:57:08,19401256,200,0.0,0.0
445,EZSI,59595,5.0,Abgang,-24.918,-24.918,2023-06-13 20:58:44,19401272,200,0.0,0.0
446,EZSI,59602,5.0,Abgang,-727.941,-727.941,2023-06-13 21:07:08,19401340,200,0.0,0.0
447,EZSI,59992,5.0,Abgang,-2580.46,-2580.46,2023-06-13 21:22:28,19401385,200,0.0,0.0
448,EZSI,60075,5.0,Abgang,-175.41,-175.41,2023-06-13 21:30:33,19401415,200,0.0,0.0
449,EZDS,56420,,Abgang,-346.887,-346.887,2023-06-13 21:30:35,19401416,200,0.0,0.0
450,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 21:45:46,19401470,300,0.0,0.0
451,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 21:45:48,19401472,300,0.0,0.0
452,EZSI,59992,,Mengenauflösung reserv./geplant,-25000.0,-25000.0,2023-06-13 22:12:14,19401514,408,0.0,0.0
453,EZSI,59992,3.0,Zugang,24700.0,24700.0,2023-06-13 22:12:14,19401514,100,0.0,0.0
454,EZSI,59593,5.0,Abgang,-726.952,-726.952,2023-06-13 22:15:36,19401515,200,0.0,0.0
455,EZSI,59593,5.0,Abgang,-2317.751,-2317.751,2023-06-13 22:15:36,19401515,200,0.0,0.0
456,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 22:15:59,19401516,300,0.0,0.0
457,EZDS,56420,,Lager an Lager,-549.538,-549.538,2023-06-13 22:16:10,19401517,300,0.0,0.0
458,EZDS,56420,,Minusbestand durch Zugang aufgelöst,949.538,949.538,2023-06-13 22:16:10,19401517,402,0.0,0.0
459,EZSI,59595,5.0,Abgang,-24.917,-24.917,2023-06-13 22:17:11,19401522,200,0.0,0.0
460,EZDS,61957,,Lager an Lager,950.0,950.0,2023-06-13 22:20:40,19401524,300,0.0,0.0
461,EZDS,56420,,Abgang,-348.182,-348.182,2023-06-13 22:22:36,19401526,200,0.0,0.0
462,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 22:28:18,19401527,300,0.0,0.0
463,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 22:29:19,19401531,300,0.0,0.0
464,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-13 22:31:16,19401533,300,0.0,0.0
465,EZDS,56420,,Minusbestand durch Zugang aufgelöst,897.72,897.72,2023-06-13 22:31:30,19401534,402,0.0,0.0
466,EZDS,56420,,Lager an Lager,-497.72,-497.72,2023-06-13 22:31:30,19401534,300,0.0,0.0
467,EZDS,56420,,Abgang,-189.098,-189.098,2023-06-13 22:34:55,19401539,200,0.0,0.0
468,EZSI,59602,5.0,Abgang,-752.155,-752.155,2023-06-13 22:42:01,19401549,200,0.0,0.0
469,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 22:54:11,19401550,100,0.0,0.0
470,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 22:54:13,19401551,300,0.0,0.0
471,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 22:54:13,19401551,300,0.0,0.0
472,EZSI,59992,5.0,Abgang,-2580.013,-2580.013,2023-06-13 22:57:07,19401553,200,0.0,0.0
473,EZMV,56420,,Zugang,400.0,16.0,2023-06-13 22:59:29,19401554,100,0.0,0.0
474,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-13 22:59:32,19401555,300,0.0,0.0
475,EZMV,56420,,Lager an Lager,-400.0,-16.0,2023-06-13 22:59:32,19401555,300,0.0,0.0
476,EZSI,60075,5.0,Abgang,-175.147,-175.147,2023-06-13 23:04:36,19401557,200,0.0,0.0
477,EZMV,39912,5.0,Lager an Lager,-0.72,-0.72,2023-06-14 06:20:26,19401909,300,0.0,0.0
478,EZMV,39912,5.0,Lager an Lager,0.72,0.72,2023-06-14 06:20:26,19401909,300,0.0,0.0
479,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-14 06:29:18,19402014,300,0.0,0.0
480,EZDS,56420,,Lager an Lager,400.0,16.0,2023-06-14 06:29:24,19402018,300,0.0,0.0
481,EZDS,56420,5.0,Lager an Lager,-400.0,-16.0,2023-06-14 06:29:34,19402020,300,0.0,0.0
482,EZDS,56420,,Lager an Lager,-286.818,-286.818,2023-06-14 06:29:46,19402021,300,0.0,0.0
483,EZDS,56420,,Minusbestand durch Zugang aufgelöst,686.818,686.818,2023-06-14 06:29:46,19402021,402,0.0,0.0
484,EZMV,39912,5.0,Lager an Lager,0.72,0.72,2023-06-14 06:31:22,19402070,300,0.0,0.0
485,EZMV,39912,5.0,Lager an Lager,-0.72,-0.72,2023-06-14 06:31:22,19402070,300,0.0,0.0
486,EZMV,39912,5.0,Lager an Lager,-0.72,-0.72,2023-06-14 06:31:42,19402090,300,0.0,0.0
487,EZMV,39912,5.0,Lager an Lager,2.62,2.62,2023-06-14 06:33:39,19402104,300,0.0,0.0
488,EZMV,39912,5.0,Mengenauflösung reserv./geplant,2.62,2.62,2023-06-14 06:33:39,19402104,408,0.0,0.0
489,EZMV,39912,5.0,Lager an Lager,-2.62,-2.62,2023-06-14 06:33:39,19402104,300,0.0,0.0
490,EZMV,39912,5.0,Mengenauflösung reserv./geplant,18.23,18.23,2023-06-14 06:34:25,19402106,408,0.0,0.0
491,EZMV,39912,5.0,Lager an Lager,-18.23,-18.23,2023-06-14 06:34:25,19402106,300,0.0,0.0
492,EZMV,39912,5.0,Lager an Lager,18.23,18.23,2023-06-14 06:34:25,19402106,300,0.0,0.0
493,EZMV,39912,5.0,Mengenauflösung reserv./geplant,18.301,18.301,2023-06-14 06:35:03,19402118,408,0.0,0.0
494,EZMV,39912,5.0,Lager an Lager,-18.301,-18.301,2023-06-14 06:35:03,19402118,300,0.0,0.0
495,EZMV,39912,5.0,Lager an Lager,18.301,18.301,2023-06-14 06:35:03,19402118,300,0.0,0.0
